0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
2020010114,1247A,58.0,36.0,65.0,5.0,31.0,47.0,0.5,80,50,10295,60,10,8,-9999,0
2020010114,2921A,57.0,36.0,63.0,5.0,23.0,55.0,1.1,82,27,10307,156,16,7,-9999,2
2020010115,1246A,65.0,37.0,80.0,6.0,51.0,47.0,0.9,77,46,10290,217,10,8,-9999,0
2020010115,1247A,57.0,35.0,63.0,5.0,32.0,52.0,0.5,77,46,10290,217,10,8,-9999,0
2020010115,2921A,55.0,34.0,60.0,4.0,32.0,48.0,1.2,81,32,10305,140,14,8,-9999,2
2020010116,1246A,70.0,45.0,89.0,6.0,51.0,53.0,0.8,80,50,10288,229,10,8,-9999,0
2020010116,1247A,52.0,29.0,53.0,5.0,32.0,53.0,0.4,80,50,10288,229,10,8,-9999,0
2020010116,2921A,53.0,32.0,56.0,4.0,29.0,54.0,1.1,81,32,10305,140,14,8,-9999,2
2020010117,1246A,64.0,40.0,78.0,7.0,40.0,71.0,0.8,80,50,10286,240,10,8,-9999,2
2020010117,1247A,54.0,31.0,58.0,5.0,36.0,64.0,0.4,80,50,10286,240,10,8,-9999,2
2020010117,2921A,54.0,34.0,58.0,7.0,38.0,52.0,1.1,81,32,10305,140,14,8,-9999,2
2020010118,1246A,53.0,25.0,55.0,12.0,50.0,60.0,0.5,71,56,10284,310,20,8,-9999,2
2020010118,1247A,47.0,25.0,47.0,5.0,34.0,68.0,0.4,71,56,10284,310,20,8,-9999,2
2020010118,2921A,52.0,31.0,53.0,6.0,42.0,58.0,1.1,81,38,10287,202,9,8,-9999,2
2020010119,1246A,60.0,30.0,70.0,8.0,51.0,50.0,0.4,80,60,10283,225,10,8,-9999,3
2020010119,1247A,52.0,29.0,53.0,5.0,44.0,51.0,0.5,80,60,10283,225,10,8,-9999,3
2020010119,2921A,49.0,30.0,49.0,5.0,43.0,53.0,1.1,81,38,10287,202,9,8,-9999,2
2020010120,1246A,57.0,26.0,63.0,7.0,55.0,34.0,0.4,80,60,10282,140,10,8,-9999,4
2020010120,1247A,56.0,35.0,61.0,5.0,52.0,34.0,0.5,80,60,10282,140,10,8,-9999,4
2020010120,2921A,57.0,40.0,59.0,5.0,43.0,37.0,1.1,81,38,10287,202,9,8,-9999,2
2020010121,1246A,48.0,21.0,48.0,6.0,51.0,27.0,0.4,70,62,10280,269,4,8,-9999,4
2020010121,1247A,57.0,34.0,63.0,4.0,63.0,17.0,0.5,70,62,10280,269,4,8,-9999,4
2020010121,2921A,55.0,39.0,59.0,4.0,61.0,37.0,1.1,65,48,10284,271,9,8,-9999,2
2020010122,1246A,42.0,19.0,42.0,6.0,60.0,14.0,0.4,80,70,10285,250,10,8,-9999,9
2020010122,1247A,59.0,37.0,67.0,4.0,67.0,7.0,0.5,80,70,10285,250,10,8,-9999,9
2020010122,2921A,60.0,43.0,68.0,4.0,72.0,5.0,0.6,65,48,10284,271,9,8,-9999,2
2020010123,1246A,46.0,21.0,46.0,6.0,71.0,4.0,0.4,80,70,10289,290,10,8,-9999,14
2020010123,1247A,63.0,40.0,75.0,4.0,74.0,7.0,0.7,80,70,10289,290,10,8,-9999,14
2020010123,2921A,60.0,41.0,70.0,4.0,71.0,2.0,0.6,65,48,10284,271,9,8,-9999,2
2020010200,1246A,51.0,23.0,52.0,6.0,73.0,3.0,0.5,74,67,10293,330,10,8,-9999,19
2020010200,1247A,66.0,42.0,82.0,4.0,71.0,4.0,0.6,74,67,10293,330,10,8,-9999,19
2020010200,2921A,65.0,47.0,79.0,4.0,65.0,2.0,0.6,70,62,10299,235,13,8,-9999,2
2020010201,1246A,54.0,26.0,58.0,6.0,73.0,4.0,0.5,80,70,10296,285,10,8,-9999,20
2020010201,1247A,66.0,44.0,81.0,4.0,67.0,4.0,0.6,80,70,10296,285,10,8,-9999,20
2020010201,2921A,75.0,55.0,87.0,4.0,58.0,4.0,0.6,70,62,10299,235,13,8,-9999,2
2020010202,1246A,54.0,26.0,58.0,5.0,69.0,3.0,0.5,90,70,10298,240,10,8,-9999,20
2020010202,1247A,65.0,44.0,80.0,3.0,63.0,4.0,0.6,90,70,10298,240,10,8,-9999,20
2020010202,2921A,80.0,59.0,92.0,5.0,52.0,7.0,0.6,70,62,10299,235,13,8,-9999,2
2020010203,1246A,57.0,30.0,64.0,5.0,69.0,3.0,0.5,90,62,10300,299,15,8,-9999,20
2020010203,1247A,66.0,45.0,81.0,4.0,60.0,4.0,0.6,90,62,10300,299,15,8,-9999,20
2020010203,2921A,79.0,58.0,88.0,4.0,50.0,6.0,0.6,86,75,10299,246,7,8,-9999,2
2020010204,1246A,62.0,35.0,73.0,6.0,68.0,3.0,0.5,100,70,10292,316,10,8,-9999,14
2020010204,1247A,79.0,58.0,93.0,3.0,52.0,4.0,0.6,100,70,10292,316,10,8,-9999,14
2020010204,2921A,75.0,55.0,84.0,3.0,49.0,4.0,0.6,86,75,10299,246,7,8,-9999,2
2020010205,1246A,67.0,41.0,83.0,9.0,66.0,3.0,0.6,110,70,10284,333,10,8,-9999,8
2020010205,1247A,72.0,52.0,83.0,3.0,52.0,4.0,0.6,110,70,10284,333,10,8,-9999,8
2020010205,2921A,70.0,51.0,77.0,3.0,48.0,2.0,0.6,86,75,10299,246,7,8,-9999,2
2020010206,1246A,64.0,39.0,78.0,8.0,64.0,3.0,0.6,112,71,10276,350,10,8,-9999,1
2020010206,1247A,67.0,48.0,74.0,2.0,49.0,4.0,0.6,112,71,10276,350,10,8,-9999,1
2020010206,2921A,72.0,52.0,77.0,3.0,48.0,2.0,0.6,102,75,10278,190,8,8,-9999,4
2020010207,1246A,66.0,42.0,82.0,7.0,65.0,3.0,0.7,110,80,10278,190,10,8,-9999,0
2020010207,1247A,72.0,52.0,75.0,3.0,50.0,4.0,0.6,110,80,10278,190,10,8,-9999,0
2020010207,2921A,68.0,49.0,74.0,3.0,46.0,2.0,0.6,102,75,10278,190,8,8,-9999,4
2020010208,1246A,66.0,43.0,82.0,6.0,60.0,3.0,0.8,110,70,10280,30,20,8,-9999,0
2020010208,1247A,69.0,50.0,74.0,3.0,49.0,4.0,0.7,110,70,10280,30,20,8,-9999,0
2020010208,2921A,70.0,51.0,76.0,4.0,45.0,3.0,0.7,102,75,10278,190,8,8,-9999,4
2020010209,1246A,67.0,47.0,83.0,6.0,59.0,5.0,0.8,105,65,10282,23,16,8,-9999,0
2020010209,1247A,69.0,50.0,78.0,4.0,50.0,3.0,0.8,105,65,10282,23,16,8,-9999,0
2020010209,2921A,74.0,54.0,81.0,4.0,45.0,5.0,0.8,107,78,10283,360,1,8,-9999,8
2020010210,1246A,73.0,53.0,88.0,6.0,61.0,6.0,0.8,110,60,10287,10,20,8,-9999,0
2020010210,1247A,72.0,52.0,81.0,5.0,51.0,5.0,0.8,110,60,10287,10,20,8,-9999,0
2020010210,2921A,78.0,57.0,84.0,5.0,39.0,10.0,0.7,107,78,10283,360,1,8,-9999,8
2020010211,1246A,77.0,56.0,90.0,7.0,66.0,6.0,0.8,110,70,10291,10,30,8,-9999,0
2020010211,1247A,75.0,55.0,84.0,6.0,59.0,6.0,0.9,110,70,10291,10,30,8,-9999,0
2020010211,2921A,78.0,57.0,83.0,5.0,47.0,11.0,0.7,107,78,10283,360,1,8,-9999,8
2020010212,1246A,77.0,56.0,88.0,7.0,69.0,9.0,0.7,99,70,10295,30,20,8,-9999,0
2020010212,1247A,74.0,54.0,82.0,6.0,56.0,10.0,0.8,99,70,10295,30,20,8,-9999,0
2020010212,2921A,78.0,57.0,82.0,5.0,55.0,15.0,0.8,105,79,10290,352,7,8,-9999,6
2020010213,1246A,78.0,57.0,89.0,7.0,69.0,15.0,0.7,100,70,10293,10,20,8,-9999,0
2020010213,1247A,69.0,50.0,75.0,5.0,46.0,21.0,0.7,100,70,10293,10,20,8,-9999,0
2020010213,2921A,68.0,49.0,70.0,5.0,44.0,27.0,0.7,105,79,10290,352,7,8,-9999,6
2020010214,1246A,69.0,50.0,78.0,7.0,65.0,21.0,0.7,100,70,10291,340,20,8,-9999,0
2020010214,1247A,68.0,49.0,75.0,4.0,50.0,25.0,0.7,100,70,10291,340,20,8,-9999,0
2020010214,2921A,62.0,44.0,64.0,4.0,43.0,34.0,0.7,105,79,10290,352,7,8,-9999,6
2020010215,1246A,72.0,52.0,85.0,6.0,78.0,16.0,0.7,92,69,10288,360,12,8,-9999,0
2020010215,1247A,75.0,55.0,79.0,4.0,62.0,18.0,0.8,92,69,10288,360,12,8,-9999,0
2020010215,2921A,60.0,43.0,64.0,4.0,47.0,33.0,0.7,101,82,10287,46,4,8,-9999,6
2020010216,1246A,68.0,49.0,80.0,6.0,80.0,9.0,0.7,100,60,10283,10,20,8,-9999,0
2020010216,1247A,73.0,53.0,77.0,4.0,65.0,17.0,0.7,100,60,10283,10,20,8,-9999,0
2020010216,2921A,63.0,45.0,67.0,4.0,56.0,24.0,0.7,101,82,10287,46,4,8,-9999,6
2020010217,1246A,89.0,66.0,118.0,9.0,94.0,4.0,0.8,90,70,10278,350,20,8,-9999,0
2020010217,1247A,72.0,52.0,77.0,4.0,82.0,4.0,0.8,90,70,10278,350,20,8,-9999,0
2020010217,2921A,72.0,52.0,77.0,4.0,78.0,5.0,0.7,101,82,10287,46,4,8,-9999,6
2020010218,1246A,82.0,60.0,106.0,8.0,93.0,3.0,0.8,91,71,10273,50,20,8,-9999,0
2020010218,1247A,74.0,54.0,86.0,5.0,86.0,4.0,0.9,91,71,10273,50,20,8,-9999,0
2020010218,2921A,95.0,71.0,102.0,14.0,91.0,2.0,1.0,97,78,10274,15,3,8,-9999,6
2020010219,1246A,84.0,62.0,109.0,8.0,90.0,3.0,0.8,90,70,10273,10,20,8,-9999,0
2020010219,1247A,103.0,77.0,115.0,8.0,94.0,4.0,1.0,90,70,10273,10,20,8,-9999,0
2020010219,2921A,84.0,62.0,93.0,7.0,85.0,2.0,0.9,97,78,10274,15,3,8,-9999,6
2020010220,1246A,78.0,57.0,100.0,7.0,90.0,3.0,0.8,90,70,10273,340,20,8,-9999,0
2020010220,1247A,95.0,71.0,112.0,8.0,91.0,4.0,0.9,90,70,10273,340,20,8,-9999,0
2020010220,2921A,85.0,63.0,96.0,7.0,84.0,2.0,0.8,97,78,10274,15,3,8,-9999,6
2020010221,1246A,82.0,60.0,110.0,11.0,85.0,3.0,0.8,87,73,10272,17,14,8,-9999,0
2020010221,1247A,74.0,54.0,94.0,8.0,86.0,4.0,0.8,87,73,10272,17,14,8,-9999,0
2020010221,2921A,87.0,64.0,100.0,9.0,83.0,2.0,0.8,95,74,10270,24,12,8,-9999,6
2020010222,1246A,84.0,62.0,111.0,13.0,77.0,3.0,0.7,90,70,10277,20,20,8,-9999,2
2020010222,1247A,74.0,54.0,95.0,10.0,81.0,4.0,0.8,90,70,10277,20,20,8,-9999,2
2020010222,2921A,94.0,70.0,110.0,14.0,80.0,2.0,0.9,95,74,10270,24,12,8,-9999,6
2020010223,1246A,79.0,58.0,102.0,12.0,71.0,3.0,0.7,90,80,10282,10,20,8,-9999,3
2020010223,1247A,79.0,58.0,101.0,19.0,76.0,4.0,0.9,90,80,10282,10,20,8,-9999,3
2020010223,2921A,94.0,70.0,113.0,11.0,74.0,2.0,0.9,95,74,10270,24,12,8,-9999,6
2020010300,1246A,78.0,57.0,100.0,15.0,68.0,3.0,0.7,85,76,10286,30,10,8,-9999,5
2020010300,1247A,75.0,55.0,96.0,14.0,71.0,1.0,0.8,85,76,10286,30,10,8,-9999,5
2020010300,2921A,87.0,64.0,106.0,10.0,66.0,2.0,0.8,90,82,10283,5,20,8,-9999,6
2020010301,1246A,80.0,59.0,102.0,17.0,65.0,3.0,0.6,90,80,10285,340,20,8,-9999,6
2020010301,1247A,72.0,52.0,90.0,11.0,64.0,1.0,0.7,90,80,10285,340,20,8,-9999,6
2020010301,2921A,82.0,60.0,100.0,7.0,61.0,1.0,0.7,90,82,10283,5,20,8,-9999,6
2020010302,1246A,77.0,56.0,96.0,11.0,64.0,3.0,0.7,90,80,10284,340,20,8,-9999,8
2020010302,1247A,75.0,55.0,90.0,15.0,62.0,1.0,0.7,90,80,10284,340,20,8,-9999,8
2020010302,2921A,89.0,66.0,103.0,8.0,60.0,2.0,0.7,90,82,10283,5,20,8,-9999,6
2020010303,1246A,75.0,55.0,94.0,9.0,64.0,3.0,0.6,86,80,10283,335,15,8,-9999,9
2020010303,1247A,73.0,53.0,86.0,9.0,61.0,1.0,0.7,86,80,10283,335,15,8,-9999,9
2020010303,2921A,84.0,62.0,94.0,11.0,61.0,2.0,0.7,102,85,10274,42,10,8,-9999,6
2020010304,1246A,77.0,56.0,95.0,9.0,64.0,3.0,0.7,90,80,10276,350,20,8,-9999,9
2020010304,1247A,72.0,52.0,85.0,8.0,60.0,1.0,0.7,90,80,10276,350,20,8,-9999,9
2020010304,2921A,83.0,61.0,93.0,11.0,60.0,1.0,0.7,102,85,10274,42,10,8,-9999,6
2020010305,1246A,77.0,56.0,94.0,10.0,63.0,3.0,0.8,90,80,10269,350,30,8,-9999,9
2020010305,1247A,73.0,53.0,85.0,8.0,60.0,1.0,0.7,90,80,10269,350,30,8,-9999,9
2020010305,2921A,87.0,64.0,95.0,14.0,60.0,2.0,0.8,102,85,10274,42,10,8,-9999,6
2020010306,1246A,74.0,54.0,90.0,10.0,64.0,3.0,0.9,88,80,10262,350,20,8,-9999,9
2020010306,1247A,78.0,57.0,87.0,13.0,60.0,1.0,0.8,88,80,10262,350,20,8,-9999,9
2020010306,2921A,82.0,60.0,90.0,11.0,60.0,1.0,0.8,97,89,10255,17,26,8,-9999,5
2020010307,1246A,73.0,53.0,88.0,11.0,64.0,3.0,0.9,90,80,10266,350,20,8,-9999,8
2020010307,1247A,77.0,56.0,86.0,11.0,60.0,1.0,0.9,90,80,10266,350,20,8,-9999,8
2020010307,2921A,80.0,59.0,89.0,11.0,59.0,2.0,0.9,97,89,10255,17,26,8,-9999,5
2020010308,1246A,72.0,52.0,88.0,10.0,63.0,3.0,1.0,90,80,10270,340,20,8,-9999,7
2020010308,1247A,73.0,53.0,81.0,9.0,60.0,1.0,1.0,90,80,10270,340,20,8,-9999,7
2020010308,2921A,78.0,57.0,86.0,9.0,58.0,2.0,1.0,97,89,10255,17,26,8,-9999,5
2020010309,1246A,73.0,53.0,91.0,9.0,63.0,3.0,1.1,90,81,10273,332,12,8,-9999,6
2020010309,1247A,77.0,56.0,84.0,8.0,61.0,1.0,1.1,90,81,10273,332,12,8,-9999,6
2020010309,2921A,79.0,58.0,89.0,10.0,59.0,2.0,1.0,92,86,10267,9,21,8,-9999,5
2020010310,1246A,78.0,57.0,98.0,9.0,65.0,4.0,1.2,90,80,10276,320,20,8,-9999,12
2020010310,1247A,85.0,63.0,93.0,8.0,60.0,1.0,1.1,90,80,10276,320,20,8,-9999,12
2020010310,2921A,85.0,63.0,95.0,8.0,60.0,3.0,1.1,92,86,10267,9,21,8,-9999,5
2020010311,1246A,88.0,65.0,107.0,10.0,69.0,3.0,1.2,100,80,10279,10,20,8,-9999,18
2020010311,1247A,98.0,73.0,107.0,9.0,68.0,1.0,1.2,100,80,10279,10,20,8,-9999,18
2020010311,2921A,95.0,71.0,104.0,7.0,62.0,3.0,1.1,92,86,10267,9,21,8,-9999,5
2020010312,1246A,93.0,69.0,112.0,8.0,70.0,3.0,1.1,90,82,10282,310,10,8,-9999,23
2020010312,1247A,105.0,79.0,113.0,6.0,68.0,1.0,1.1,90,82,10282,310,10,8,-9999,23
2020010312,2921A,100.0,75.0,110.0,6.0,66.0,3.0,1.2,90,85,10275,357,11,8,-9999,4
2020010313,1246A,93.0,69.0,110.0,7.0,70.0,3.0,1.1,100,80,10279,350,20,8,-9999,22
2020010313,1247A,110.0,83.0,117.0,6.0,72.0,1.0,1.1,100,80,10279,350,20,8,-9999,22
2020010313,2921A,102.0,76.0,109.0,5.0,68.0,2.0,1.1,90,85,10275,357,11,8,-9999,4
2020010314,1246A,84.0,62.0,95.0,7.0,70.0,3.0,1.1,100,90,10276,280,20,8,-9999,21
2020010314,1247A,97.0,72.0,99.0,6.0,69.0,1.0,1.0,100,90,10276,280,20,8,-9999,21
2020010314,2921A,93.0,69.0,99.0,5.0,67.0,2.0,1.0,90,85,10275,357,11,8,-9999,4
2020010315,1246A,72.0,52.0,78.0,7.0,68.0,3.0,1.1,90,81,10273,319,15,8,-9999,20
2020010315,1247A,72.0,52.0,70.0,8.0,68.0,1.0,1.0,90,81,10273,319,15,8,-9999,20
2020010315,2921A,75.0,55.0,78.0,5.0,67.0,2.0,1.0,90,85,10269,334,17,8,-9999,30
2020010316,1246A,67.0,48.0,72.0,7.0,67.0,3.0,1.1,90,90,10269,240,20,8,-9999,20
2020010316,1247A,63.0,45.0,62.0,8.0,67.0,1.0,1.0,90,90,10269,240,20,8,-9999,20
2020010316,2921A,69.0,50.0,71.0,5.0,65.0,2.0,1.0,90,85,10269,334,17,8,-9999,30
2020010317,1246A,51.0,35.0,51.0,6.0,67.0,3.0,1.1,90,90,10264,290,20,8,-9999,19
2020010317,1247A,55.0,39.0,53.0,6.0,67.0,1.0,1.0,90,90,10264,290,20,8,-9999,19
2020010317,2921A,65.0,47.0,65.0,5.0,65.0,2.0,1.0,90,85,10269,334,17,8,-9999,30
2020010318,1246A,41.0,28.0,41.0,6.0,65.0,3.0,1.1,87,83,10259,350,10,8,-9999,18
2020010318,1247A,46.0,32.0,44.0,6.0,66.0,1.0,1.1,87,83,10259,350,10,8,-9999,18
2020010318,2921A,59.0,42.0,58.0,5.0,64.0,1.0,1.1,87,84,10258,339,10,8,-9999,32
2020010319,1246A,46.0,32.0,46.0,8.0,63.0,3.0,1.3,90,90,10259,340,10,8,-9999,17
2020010319,1247A,48.0,33.0,45.0,6.0,65.0,1.0,1.1,90,90,10259,340,10,8,-9999,17
2020010319,2921A,53.0,37.0,51.0,5.0,62.0,2.0,1.2,87,84,10258,339,10,8,-9999,32
2020010320,1246A,45.0,31.0,43.0,10.0,58.0,3.0,1.3,90,90,10259,350,10,8,-9999,16
2020010320,1247A,46.0,32.0,42.0,6.0,62.0,1.0,1.2,90,90,10259,350,10,8,-9999,16
2020010320,2921A,46.0,32.0,45.0,4.0,58.0,1.0,1.1,87,84,10258,339,10,8,-9999,32
2020010321,1246A,53.0,37.0,51.0,10.0,56.0,3.0,1.3,90,86,10258,348,16,8,-9999,15
2020010321,1247A,43.0,30.0,40.0,6.0,59.0,1.0,1.2,90,86,10258,348,16,8,-9999,15
2020010321,2921A,43.0,30.0,42.0,4.0,56.0,1.0,1.1,90,83,10256,22,19,8,-9999,7
2020010322,1246A,55.0,39.0,52.0,12.0,54.0,3.0,1.4,100,90,10261,0,0,8,-9999,14
2020010322,1247A,45.0,31.0,38.0,5.0,55.0,1.0,1.2,100,90,10261,0,0,8,-9999,14
2020010322,2921A,46.0,32.0,44.0,4.0,56.0,1.0,1.2,90,83,10256,22,19,8,-9999,7
2020010323,1246A,54.0,38.0,51.0,12.0,54.0,3.0,1.4,100,90,10264,0,0,8,-9999,13
2020010323,1247A,45.0,31.0,37.0,5.0,55.0,1.0,1.3,100,90,10264,0,0,8,-9999,13
2020010323,2921A,46.0,32.0,44.0,4.0,54.0,1.0,1.2,90,83,10256,22,19,8,-9999,7
2020010400,1246A,55.0,39.0,52.0,10.0,53.0,3.0,1.4,93,90,10266,40,20,8,-9999,12
2020010400,1247A,46.0,32.0,40.0,3.0,56.0,2.0,1.2,93,90,10266,40,20,8,-9999,12
2020010400,2921A,46.0,32.0,46.0,4.0,52.0,1.0,1.1,90,85,10267,4,9,8,-9999,1
2020010401,1246A,54.0,38.0,52.0,8.0,52.0,3.0,1.3,100,90,10270,50,30,8,-9999,18
2020010401,1247A,49.0,34.0,40.0,4.0,54.0,2.0,1.2,100,90,10270,50,30,8,-9999,18
2020010401,2921A,54.0,38.0,55.0,3.0,54.0,2.0,1.2,90,85,10267,4,9,8,-9999,1
2020010402,1246A,53.0,37.0,53.0,7.0,53.0,3.0,1.3,100,90,10274,50,30,8,-9999,24
2020010402,1247A,57.0,40.0,48.0,3.0,54.0,2.0,1.2,100,90,10274,50,30,8,-9999,24
2020010402,2921A,52.0,36.0,53.0,3.0,52.0,1.0,1.1,90,85,10267,4,9,8,-9999,1
2020010403,1246A,52.0,36.0,52.0,6.0,50.0,3.0,1.2,95,90,10278,28,16,8,-9999,30
2020010403,1247A,54.0,38.0,46.0,3.0,53.0,2.0,1.2,95,90,10278,28,16,8,-9999,30
2020010403,2921A,49.0,33.0,49.0,3.0,51.0,1.0,1.1,97,92,10272,4,7,8,-9999,3
2020010404,1246A,47.0,32.0,47.0,7.0,50.0,3.0,1.1,100,90,10272,70,30,8,-9999,29
2020010404,1247A,54.0,38.0,46.0,2.0,52.0,2.0,1.2,100,90,10272,70,30,8,-9999,29
2020010404,2921A,50.0,34.0,50.0,3.0,49.0,1.0,1.1,97,92,10272,4,7,8,-9999,4
2020010405,1246A,41.0,28.0,41.0,6.0,48.0,2.0,1.1,100,90,10266,40,20,8,-9999,28
2020010405,1247A,49.0,34.0,41.0,2.0,49.0,2.0,1.2,100,90,10266,40,20,8,-9999,28
2020010405,2921A,46.0,32.0,46.0,3.0,49.0,1.0,1.1,97,92,10272,4,7,8,-9999,5
2020010406,1246A,33.0,23.0,32.0,6.0,45.0,2.0,1.1,101,92,10260,60,20,8,-9999,26
2020010406,1247A,40.0,28.0,34.0,2.0,48.0,2.0,1.1,101,92,10260,60,20,8,-9999,26
2020010406,2921A,38.0,26.0,38.0,3.0,47.0,1.0,1.1,102,96,10258,9,11,8,-9999,6
2020010407,1246A,28.0,19.0,25.0,7.0,44.0,3.0,1.1,100,90,10263,40,30,8,-9999,21
2020010407,1247A,32.0,22.0,26.0,3.0,48.0,2.0,1.1,100,90,10263,40,30,8,-9999,21
2020010407,2921A,35.0,24.0,35.0,4.0,45.0,1.0,1.0,102,96,10258,9,11,8,-9999,6
2020010408,1246A,26.0,18.0,24.0,7.0,44.0,3.0,1.1,100,90,10265,70,30,8,-9999,16
2020010408,1247A,28.0,19.0,23.0,3.0,52.0,2.0,1.2,100,90,10265,70,30,8,-9999,16
2020010408,2921A,27.0,17.0,27.0,3.0,43.0,1.0,1.1,102,96,10258,9,11,8,-9999,6
2020010409,1246A,24.0,14.0,19.0,7.0,48.0,4.0,0.8,97,91,10267,64,8,8,-9999,10
2020010409,1247A,26.0,18.0,24.0,3.0,47.0,2.0,1.1,97,91,10267,64,8,8,-9999,10
2020010409,2921A,24.0,15.0,24.0,3.0,42.0,2.0,1.1,101,96,10263,20,19,8,-9999,8
2020010410,1246A,20.0,13.0,16.0,5.0,40.0,15.0,0.6,100,90,10271,60,30,8,-9999,8
2020010410,1247A,24.0,14.0,19.0,3.0,48.0,2.0,0.8,100,90,10271,60,30,8,-9999,8
